﻿﻿﻿﻿일시,시간대구분,자치구,총생활인구수,남자미성년자,남자청년,남자중년,남자노년,여자미성년자,여자청년,여자중년,여자노년
20210531,12,도봉구,246090.7732,23092.097299999998,27153.1768,39713.0114,20660.006699999998,20273.6171,30281.0715,51843.504700000005,33074.2869
20210531,12,노원구,468192.74,57766.6848,54313.809199999996,65045.6524,31388.7756,51945.85890000001,60218.89000000001,94365.7408,53147.317200000005
20210531,12,은평구,376290.6561,37795.0197,42926.8378,58095.770599999996,26265.672599999998,35040.3055,51667.5516,78683.7097,45815.789300000004
20210531,12,서대문구,374854.7953,27700.4188,57514.61810000001,63702.4647,20685.6237,28768.802300000003,74089.7767,68879.1581,33513.9348
20210531,12,마포구,473981.7917,28634.9977,84590.6568,86508.55780000001,21935.7533,29157.138,105299.6198,84287.65229999999,33567.4202
20210531,12,양천구,348800.9732,43983.2329,37730.8624,53329.8347,21216.7818,40589.865399999995,45110.6216,72572.6617,34267.1054
20210531,12,강서구,521041.8572,44497.0679,78743.4223,94718.57890000001,31718.4882,41197.0574,85197.0864,96596.3922,48373.7597
20210531,12,구로구,383451.9543,30323.265,58501.2149,74604.2382,23826.9764,28949.212399999997,60882.3253,72422.8759,33941.8516
20210531,12,금천구,259598.7718,11790.0444,51777.2344,60514.595,13980.331900000001,12413.1815,45467.2768,46236.6371,17419.4698
20210531,12,영등포구,551544.94,28027.1907,99717.1106,123140.9805,29122.8648,25854.167599999997,106018.9609,100875.85669999999,38787.8165
20210531,12,동작구,340572.0715,28084.6313,55934.40060000001,52095.447,22228.4464,27013.7874,57416.57629999999,62805.2699,34993.5161
20210531,12,관악구,412775.654,28035.9729,81379.59820000001,65838.23190000001,26715.682699999998,28238.608100000005,75153.9661,68628.5294,38785.0528
20210531,12,서초구,690487.9329,46809.9659,113536.6441,143806.6613,34971.5207,45450.9666,131636.5897,125996.7383,48278.8456
20210531,12,강남구,1051503.9536,69271.3514,191106.3324,211047.8114,44564.6944,62431.8704,231069.75410000002,178820.2578,63191.875
20210531,12,송파구,733352.851,64733.6481,104975.62449999999,129764.9397,40799.9328,61538.7074,122290.508,147435.1184,61814.373700000004
20210531,12,강동구,460746.6554,50031.6287,54842.119600000005,75711.975,31393.9076,42228.9453,63336.3062,95233.307,47968.4704
20210601,0,종로구,208679.4145,13950.5856,32521.727700000003,39994.422999999995,14365.3697,13637.4655,33168.74249999999,40178.196599999996,20862.9026
20210601,0,중구,176033.2533,7552.732,32551.2546,36016.8285,10672.6918,8437.1078,33376.0285,32799.920399999995,14626.6893
20210601,0,용산구,257299.9682,16177.497500000001,43079.9924,49359.110199999996,14701.0817,15286.3082,47686.3986,48488.470199999996,22521.1053
20210601,0,성동구,325252.3193,23944.8535,53179.928799999994,58870.48580000001,18560.858500000002,23449.6491,58895.24219999999,60211.66069999999,28139.639499999997
20210601,0,광진구,371231.7616,26599.217800000002,62223.7246,63676.92090000001,20098.7508,27281.4124,72662.24380000001,69599.5481,29089.9464
20210601,0,동대문구,351470.4441,24587.9262,57903.1854,61058.8783,23845.069199999998,24867.2627,63407.5426,60845.545699999995,34955.0334
20210601,0,중랑구,379126.9333,27111.631699999998,53083.6674,70601.0108,27328.3114,25944.9363,58840.2637,76946.136,39270.9813
20210601,0,성북구,446885.2225,39345.062699999995,62816.8363,75592.33929999999,28474.326800000003,39393.279299999995,73202.5889,83980.3312,44080.452099999995
20210601,0,강북구,315520.3057,22215.8364,40369.0547,57186.7223,26049.946900000003,21585.9169,44781.9489,63755.46370000001,39575.4088
20210601,0,도봉구,291663.5573,23206.659,36730.249500000005,53078.5787,23052.6996,21128.0633,39429.1159,60726.0012,34312.1861
20210601,0,노원구,545279.3828,53865.3425,68249.9604,94830.66849999999,35565.5924,50000.8684,73849.93980000001,112046.0135,56870.988600000004
20210601,0,은평구,477059.2476,39946.4876,62778.428,84516.59340000001,31167.7037,36294.1065,74272.1015,97667.60150000002,50416.2307
20210601,0,서대문구,354076.7597,25717.7177,54044.9724,60919.9138,20864.9443,27702.4606,66379.45869999999,66150.0064,32297.2787
20210601,0,마포구,417558.3631,29281.095499999996,70406.3957,72890.1262,20500.985999999997,29246.5986,86662.1871,76517.0002,32053.9727
20210601,0,양천구,409879.7128,45237.6447,48447.585399999996,75510.77530000001,24266.5265,40975.265400000004,54922.0893,84754.8451,35764.9801
20210601,0,강서구,557114.118,45035.619999999995,86787.65789999999,97233.7255,34798.3456,41221.2179,97531.06229999999,103219.55780000001,51286.9347
20210601,0,구로구,390189.2237,30611.077400000002,57959.7659,75071.81,25242.61,29953.3495,60516.211,75197.8386,35636.5656
20210601,0,금천구,203772.396,11466.5796,36722.2899,40783.9353,13240.946,12113.3675,33969.1991,37715.575000000004,17760.5051
20210601,0,영등포구,412593.7986,26532.037600000003,71339.4113,79856.56370000001,24494.932800000002,25549.4803,76196.3507,74941.6157,33683.4091
20210601,0,동작구,407089.5435,29891.0451,69321.7482,67698.7914,25356.8769,28193.6167,73722.8558,74742.5315,38162.085699999996
20210601,0,관악구,517551.5928,28885.4996,112421.9023,83439.6207,30171.8036,28310.3899,109734.2593,81639.2589,42948.8575
20210601,0,서초구,478320.3395,43798.6703,64355.20969999999,93576.24079999999,26925.9617,43850.3326,72696.2262,94085.94900000001,39031.7485
20210601,0,강남구,658035.8702,63517.8299,94647.644,127042.6896,35258.6596,57133.2563,105469.1615,124729.7587,50236.8722
20210601,0,송파구,740792.3151,65983.6691,105447.3736,134950.7355,42540.0989,62942.738,120854.8371,147736.4369,60336.4177
20210601,0,강동구,538459.0392,50954.76490000001,71154.40770000001,98867.2254,34563.3635,43228.7912,79975.61540000001,109608.33069999999,50106.544299999994
20210601,12,종로구,393775.3552,17137.9461,63880.4359,87407.0532,26982.5199,17897.7205,72818.0861,77911.2681,29740.328
20210601,12,중구,414135.9066,9776.0077,71804.3394,104253.70749999999,23110.1045,11018.3119,84124.8464,83358.2182,26690.372000000003
20210601,12,용산구,311092.1273,17270.9017,53763.3834,63018.9268,17369.3242,15794.3262,60842.274399999995,58906.9732,24126.011899999998
20210601,12,성동구,364633.0766,23052.3579,62897.618,69508.6084,19649.9808,24458.1026,70359.7702,66153.3179,28553.3141
20210601,12,광진구,331606.2536,26431.447099999998,51980.6177,55021.56999999999,19266.4201,30026.4077,57744.950600000004,63114.7513,28020.079400000002
20210601,12,동대문구,348367.0567,24798.5302,52237.6546,61845.4686,26203.3673,24934.1944,57675.783299999996,63052.0397,37620.0168
20210601,12,중랑구,304247.2197,24969.987699999998,36410.717699999994,52565.5738,23491.7912,24552.5494,40603.1536,65364.1741,36289.2726
20210601,12,성북구,389173.5759,38528.2477,52997.783500000005,57869.1133,24816.6321,37661.2736,63029.771400000005,72863.4399,41407.3153
20210601,12,강북구,261242.8212,20256.2245,29716.2343,43082.3805,22014.030300000002,21141.5731,33623.9272,55608.3959,35800.0483
20210601,12,도봉구,245610.1729,22792.9715,27082.162,39507.3159,20866.9679,20549.0893,30256.361699999998,51696.956999999995,32858.3443
20210601,12,노원구,466423.4288,57466.5919,54026.606799999994,64699.9816,31326.4997,51947.3026,59663.164399999994,93751.5223,53541.7647
20210601,12,은평구,374102.4072,37670.5164,42547.8529,57281.322499999995,26144.987399999998,34984.4076,51472.8246,78212.0863,45788.421200000004
20210601,12,서대문구,377315.1856,27809.272900000004,57342.1318,63579.4246,20436.6679,29249.4678,75152.42850000001,69914.26319999999,33831.5313
20210601,12,마포구,475106.6263,28987.843699999998,84245.0292,86033.9866,21980.2002,29654.9049,106753.06820000001,84004.6802,33446.9135
20210601,12,양천구,348451.7634,44198.0107,37232.2043,53212.315500000004,20965.1694,40820.769799999995,45240.465,72616.8916,34165.9391
20210601,12,강서구,520512.4715,44917.6593,78332.07430000001,93925.81659999999,31551.2952,41450.5036,85543.4284,96763.95150000001,48027.7479
20210601,12,구로구,380615.9302,30429.9683,58704.59390000001,73399.1264,23892.8188,28779.2072,60388.9964,71371.5836,33649.6448
20210601,12,금천구,258606.7371,12024.1735,52051.756,59460.497200000005,13929.4532,11944.5075,45643.1234,46061.345,17491.879399999998
20210601,12,영등포구,549411.4351,28038.600100000003,99070.6903,122103.08439999999,28835.4234,26349.5384,106205.4357,101157.4994,37651.1645
20210601,12,동작구,340023.4929,28137.9783,56017.8133,52489.7466,21786.9056,27061.5677,57274.7993,61984.1147,35270.5692
20210601,12,관악구,412171.7789,28459.934699999998,80801.9436,65978.5223,26734.1048,28624.490400000002,74516.0891,68101.2221,38955.4665
20210601,12,서초구,693546.5022,46748.375,113723.4736,143434.6041,34562.6669,45785.5548,133726.67789999998,127592.4926,47972.6547
20210601,12,강남구,1067584.5391,69769.55600000001,193899.42239999998,211970.7075,44643.6761,62047.78199999999,238838.4523,182162.3309,64252.6097
20210601,12,송파구,732063.2638,64939.103,104716.5906,128534.81030000001,40802.1743,61187.0613,121743.5169,148011.3276,62128.6682
20210601,12,강동구,459840.2496,50411.179099999994,54615.045,75406.80500000001,31409.3805,42590.356,62847.965,94581.8611,47977.6631
20210602,0,종로구,208435.8905,13781.2679,32305.4585,40111.7201,14379.396799999999,13673.510900000001,33236.871199999994,40030.4102,20917.257100000003
20210602,0,중구,174231.6553,7536.7305,32318.3822,35658.612400000005,10493.9285,8362.9709,33563.2227,31858.558899999996,14439.2485
20210602,0,용산구,257636.4482,16151.917699999998,43255.11230000001,48977.496399999996,14817.3263,15407.957600000002,48144.4401,48288.6239,22593.5696
20210602,0,성동구,325763.3107,23878.908600000002,53186.012299999995,58900.6588,18709.985,23493.5428,59165.6204,60352.1815,28076.4004
20210602,0,광진구,371886.0665,26643.7015,62526.2325,63874.676,20149.006,27232.8299,72863.3713,69688.5461,28907.703999999998
20210602,0,동대문구,352497.3567,24588.745600000002,58006.6093,61265.851500000004,23992.4474,24850.7035,63701.8689,61139.5403,34951.5897
20210602,0,중랑구,379434.9265,27272.4867,53315.424100000004,70641.60239999999,27218.213600000003,26089.3989,58729.7214,76790.5386,39377.5449
20210602,0,성북구,447095.6057,39483.933000000005,62484.433399999994,75373.08039999999,28408.0015,39660.8706,73418.24250000001,84087.798,44179.2412
20210602,0,강북구,316737.8258,22570.0921,40621.0435,57360.9592,26147.3894,21622.3235,45108.7255,63768.6003,39538.6944
20210602,0,도봉구,291563.8099,23281.2305,36525.6326,52909.2775,23139.3256,21275.9098,39550.442800000004,60667.97189999999,34214.013
20210602,0,노원구,544054.6997,53747.155399999996,68150.1163,94500.4333,35638.6376,49825.0468,73607.83,111801.59989999999,56783.8809
20210602,0,은평구,477208.6655,39768.7465,63094.6984,84328.4915,31053.4936,36502.9313,74531.665,97631.5757,50297.06019999999
20210602,0,서대문구,354528.587,25925.8638,53841.3903,61056.2231,20865.1869,27873.7677,66361.0503,66224.74859999999,32380.358
20210602,0,마포구,418301.232,29136.1463,70584.1883,72721.8957,20363.8098,29310.768799999998,87432.12779999999,76773.0681,31979.224500000004
20210602,0,양천구,410010.6841,45480.6234,48361.593400000005,75835.9729,24110.4264,40761.570700000004,54836.2515,84827.4195,35796.826199999996
20210602,0,강서구,556424.1934,44906.1299,86443.4776,97269.3888,34763.0717,41407.522,97391.30690000001,103125.7186,51117.5779
20210602,0,구로구,389499.9547,30521.2075,57940.856100000005,74872.30630000001,25245.4747,29549.8246,60534.6747,75293.6034,35542.0121
20210602,0,금천구,203658.0974,11242.5813,36753.8072,40605.8728,13239.1262,12232.1639,34151.4439,37651.837100000004,17781.2644
20210602,0,영등포구,413037.9686,26792.6003,71340.6481,79619.2912,24476.1353,25807.9541,76443.12109999999,74809.6078,33748.6087
20210602,0,동작구,407266.8371,29839.046100000003,69343.649,67585.914,25374.2761,28357.2005,74027.23550000001,74703.13209999999,38036.3828
20210602,0,관악구,517840.9044,28912.8211,112263.769,83458.3282,30066.399100000002,28309.5836,110276.1392,81650.53649999999,42903.331600000005
20210602,0,서초구,479196.9183,44128.926699999996,63783.297099999996,93852.9185,26992.5024,43982.5465,72845.8412,94513.9013,39096.981400000004
20210602,0,강남구,657388.1248,63927.700899999996,94862.6309,126541.86930000002,34720.085,57074.7349,105472.6941,124841.27080000001,49947.1354
20210602,0,송파구,741015.2151,66185.6054,105545.3448,134976.5202,42196.5758,63030.174100000004,120889.7266,147532.15649999998,60659.1094
20210602,0,강동구,539148.7619,50893.130300000004,70989.1521,99151.14159999999,34670.759399999995,43218.6925,80158.08529999999,109899.3124,50168.4845
20210602,12,종로구,404067.1048,17089.8139,66199.0286,92100.6985,27010.0034,17893.8085,74944.00670000001,79025.8281,29803.919
20210602,12,중구,413595.782,10191.2842,71814.9283,104109.6223,23434.2632,11222.026600000001,83838.5068,82921.18370000001,26063.9675
20210602,12,용산구,308976.0664,16705.533,53608.750199999995,62966.3773,17129.3301,15547.7176,60462.8956,58211.8086,24343.6583
20210602,12,성동구,363789.6642,22862.5257,62733.2641,69148.79729999999,19637.2701,24561.3952,70209.4669,66057.0614,28579.8821
20210602,12,광진구,330398.5356,26190.4155,51331.7138,54875.61170000001,19010.8088,29910.925799999997,57919.980899999995,63060.561700000006,28098.519200000002
20210602,12,동대문구,350076.0009,24855.7664,52299.38250000001,62533.6002,25828.1009,25458.4438,57748.08110000001,63504.2886,37848.3346
20210602,12,중랑구,300834.5678,25146.5225,35776.6084,51334.244699999996,23130.233,24311.2039,40349.176400000004,65289.4072,35497.1717
20210602,12,성북구,388464.9158,38353.3658,52440.4116,57472.2578,24614.601599999998,37879.0203,63228.6141,73029.68509999999,41446.9639
20210602,12,강북구,260402.5726,20395.627,29764.813299999998,42769.5989,21940.5752,20824.932800000002,33905.4334,54805.7015,35995.8925
20210602,12,도봉구,245193.1391,23179.4899,26846.5279,39338.868500000004,20797.7173,20576.9005,29964.968200000003,51345.5127,33143.1532
20210602,12,노원구,467175.7996,57231.995299999995,53956.6023,65187.8573,30809.5919,52568.8991,60565.9753,93652.45640000001,53202.422099999996
20210602,12,은평구,372057.8057,37734.233199999995,42324.897300000004,56494.6301,26206.3953,35032.2733,50907.6725,77482.066,45875.633200000004
20210602,12,서대문구,376867.7878,27580.786099999998,57662.7662,63807.4595,20402.1837,29341.603199999998,74779.6168,70188.6267,33104.7496
20210602,12,마포구,473735.0164,29465.376800000002,83866.18890000001,84965.4703,21763.821,28976.952299999997,106521.60919999999,84537.6893,33637.9067
20210602,12,양천구,347874.7535,43839.4191,37162.71,52970.5925,20940.343500000003,40572.9223,45542.2018,72561.71340000001,34284.849500000004
20210602,12,강서구,518234.3406,44799.5028,77441.2739,93912.9223,31067.9379,41072.2521,85219.0019,96726.4893,47994.9541
20210602,12,구로구,379526.6115,30505.7788,57873.5394,72435.1724,23525.5804,29319.471100000002,60353.7745,71674.2308,33839.0686
20210602,12,금천구,257473.1932,12149.6975,51461.267,58963.1654,13769.5773,12576.431,45156.1904,46080.586,17316.2867
20210602,12,영등포구,547609.5126,27756.0758,99030.8015,121376.8241,29156.3065,25943.1187,106244.73009999999,100285.8677,37815.789
20210602,12,동작구,341112.4362,28651.847,55655.8376,52301.156,22248.899299999997,26955.126899999996,57770.6532,62363.3835,35165.5379
20210602,12,관악구,411078.4997,28380.9994,80378.1018,65728.1799,26399.0689,28475.361,75074.06109999999,67891.54179999999,38751.1846
20210602,12,서초구,697356.5143,47712.015199999994,114659.0901,143663.8941,34624.1527,46491.4498,133494.27060000002,128056.2171,48655.4305
20210602,12,강남구,1063270.724,69589.6321,193699.9725,210875.9876,44037.0083,62028.2799,238243.38770000002,181636.40350000001,63160.0536
20210602,12,송파구,732026.6417,64681.9277,105127.26049999999,128536.8134,40417.144700000004,61154.6477,122333.9629,147642.4266,62132.451499999996
20210602,12,강동구,457126.6385,49891.7532,53984.2287,75058.47759999998,30998.0083,42409.9858,62860.066900000005,94200.5467,47723.5729
20210603,0,종로구,208900.1411,13800.121500000001,32702.3597,40103.1392,14247.8286,13459.4258,33600.632600000004,40227.0123,20759.6235
20210603,0,중구,175675.0076,7683.757299999999,32926.2013,35901.8259,10457.2018,8583.1672,33510.319800000005,32150.245799999997,14462.2915
20210603,0,용산구,257883.0068,16301.1867,43577.6961,49017.3678,14633.050899999998,15353.736,47734.681599999996,48532.069,22733.2185
20210603,0,성동구,326808.4231,23875.2258,53396.6621,59336.30249999999,18694.1561,23543.6191,59186.6391,60454.9136,28320.900200000004
20210603,0,광진구,371649.2315,26542.3232,62707.4693,63677.485,20072.0707,27389.5853,72650.947,69598.8358,29010.514799999997
20210603,0,동대문구,353064.4661,24624.455199999997,57880.6455,61619.4782,24034.9944,25160.280899999998,63949.2469,61171.518599999996,34623.847599999994
20210603,0,중랑구,377905.6937,27170.1965,53055.40609999999,70019.8438,27218.1191,25978.1439,58495.1512,76705.1986,39263.6364
20210603,0,성북구,446778.6808,39436.4305,62520.6241,74966.32209999999,28383.5766,39717.8508,73397.0443,84022.91029999999,44333.9174
20210603,0,강북구,315875.9837,22609.4269,40376.6416,57160.0089,26126.7434,21437.0648,44882.2806,63630.3637,39653.4526
20210603,0,도봉구,291315.2965,23259.471700000002,36261.2932,53033.7881,23146.0059,21335.3684,39426.6581,60588.52709999999,34264.1805
20210603,0,노원구,544181.7573,53850.3766,68102.7035,94444.474,35669.2962,50041.539699999994,73811.3993,111562.0138,56699.9531
20210603,0,은평구,477459.812,40113.3665,62683.7938,84610.71830000001,31199.2825,36585.332500000004,74327.5756,97540.54559999998,50399.1872
20210603,0,서대문구,354755.9801,25614.733999999997,54072.109,60731.2472,20701.0342,27770.8425,66747.6536,66463.277,32655.086300000003
20210603,0,마포구,419150.9378,29383.454400000002,70389.84550000001,73383.65980000001,20559.3643,29388.348599999998,87438.3051,76757.00820000001,31850.9473
20210603,0,양천구,409902.2297,45300.4974,48242.4862,75743.3291,24351.2364,40800.4058,54862.755699999994,84642.4191,35959.0978
20210603,0,강서구,555901.7069,45196.9879,86159.7812,97174.1296,34698.3524,41374.561499999996,97133.22089999999,103165.30040000001,50999.3695
20210603,0,구로구,390102.3614,30531.841099999998,57883.441399999996,75344.0655,25319.526899999997,29753.125,60259.6548,75451.54800000001,35559.159
20210603,0,금천구,203022.9324,11397.960299999999,36809.6316,40324.4106,13154.9339,12014.1436,34026.7206,37739.4451,17555.6878
20210603,0,영등포구,412760.2934,26608.8587,71175.7017,79956.3525,24432.3641,25567.0065,76346.6071,75019.5771,33653.816399999996
20210603,0,동작구,406553.1187,30011.221099999995,68969.49359999999,67623.58840000001,25285.8838,28320.914899999996,73574.6934,74570.82380000001,38196.4976
20210603,0,관악구,517881.0133,28869.0533,112371.23520000001,83222.92670000001,30124.031600000002,28510.6916,110389.637,81515.6405,42877.7995
20210603,0,서초구,478613.0112,44170.8293,64498.2129,93243.3273,27008.9461,43924.400499999996,72742.999,94077.1678,38947.1299
20210603,0,강남구,659079.3188,63681.882,94992.98180000001,126800.69949999999,34659.7998,57200.8563,106258.3369,125268.46649999998,50216.3008
20210603,0,송파구,741779.1578,66588.45689999999,105477.3823,134954.1013,42586.025799999996,63120.265199999994,120981.48620000001,147648.6502,60422.7896
20210603,0,강동구,539056.0451,50477.2336,70954.504,99316.14880000001,34731.6392,42980.113600000004,80372.197,109890.88,50333.3368
20210603,12,종로구,394147.5767,17032.7707,64941.289600000004,90376.9173,26077.2731,17251.908000000003,73117.2979,75984.23479999999,29365.8894
20210603,12,중구,407535.3566,10107.7509,71377.80399999999,103162.2177,22913.394099999998,11019.181199999999,82502.4324,80853.0612,25599.5173
20210603,12,용산구,307704.6101,16974.799,53064.3073,62934.604699999996,17152.3374,15321.750100000001,59792.21800000001,58268.7102,24195.882700000002
20210603,12,성동구,365524.5543,23194.8205,62927.2785,69710.5509,20363.680399999997,24244.4766,70111.42249999999,66719.9884,28252.3327
20210603,12,광진구,330942.2132,26208.8944,51491.5874,55135.1653,18902.4071,30193.513099999996,57430.1035,63180.183399999994,28400.356399999997
20210603,12,동대문구,347942.2338,24698.4529,52050.76210000001,61791.97409999999,25979.544299999998,25407.5351,58176.162299999996,62926.7485,36911.0557
20210603,12,중랑구,305752.2341,25054.4466,36519.4692,52958.491200000004,23870.5629,24330.0084,41244.6527,65628.5757,36146.0275
20210603,12,성북구,390421.0326,38776.4309,53161.2691,57501.5015,25105.9075,37568.0079,63250.7516,73158.1536,41899.0117
20210603,12,강북구,262532.0105,20322.825200000003,29551.818699999996,43359.0596,22384.963,21236.1016,33832.3963,55427.0935,36417.7525
20210603,12,도봉구,246094.3002,23250.9242,27048.593399999998,39598.3528,21112.7912,20564.119,30219.8173,51551.6161,32748.0827
20210603,12,노원구,468896.7526,57272.5833,54112.2155,65460.6137,31276.9684,52306.1876,60305.611899999996,94437.45220000001,53725.1198
20210603,12,은평구,374503.3349,37731.7752,42201.874299999996,57312.497899999995,26356.0655,35123.1183,51253.9302,78361.3167,46162.7557
20210603,12,서대문구,380845.8348,27352.903100000003,58525.481799999994,64512.952300000004,20683.139199999998,29175.2635,75992.6919,71061.6658,33541.7393
20210603,12,마포구,475394.7046,29744.6799,84115.3448,85813.9992,21910.3777,29310.4205,106077.37,84728.5328,33693.977
20210603,12,양천구,349697.7624,43605.2377,37827.1505,54040.507399999995,21141.006999999998,40730.256,45410.09939999999,72718.8616,34224.648400000005
20210603,12,강서구,521146.4336,45119.9544,77494.38560000001,93661.91059999999,32016.0804,41022.6661,86085.345,97301.33200000001,48444.7575
20210603,12,구로구,383231.2952,30658.208700000003,58144.8891,74299.997,23945.6848,29238.011899999998,60672.27589999999,72477.9962,33794.2313
20210603,12,금천구,257699.9735,11690.6522,51537.2068,59436.1243,14204.051,12302.692700000001,45095.433600000004,45979.4249,17454.384700000002
20210603,12,영등포구,549328.3038,28319.4916,98958.3099,122289.2567,28624.8154,26055.3999,105720.84000000001,101232.8008,38127.3866
20210603,12,동작구,342652.6758,28446.0326,55610.133299999994,52657.8037,22651.4781,27026.1387,57912.7335,62763.3955,35584.9612
20210603,12,관악구,414329.4996,28365.036099999998,80728.1612,66472.7219,26999.1377,28637.237,75528.6504,68392.0921,39206.4655
20210603,12,서초구,693386.3688,47153.548500000004,114423.26930000001,143510.094,34247.072,46387.3465,132997.35100000002,126920.8259,47746.8569
20210603,12,강남구,1062805.1618,69679.8811,193370.9507,209820.10199999998,44888.9019,62934.4259,237168.775,181959.0221,62983.1103
20210603,12,송파구,733312.1679,65057.2119,103974.242,129520.77810000001,40496.0372,61236.515100000004,122001.6508,148871.9129,62153.818
20210603,12,강동구,460200.1009,49874.9877,54337.671299999995,76045.4754,31430.123100000004,42294.4775,63618.6867,94501.9659,48096.7135
20210604,0,종로구,208785.2454,13834.9022,32546.214,40089.2709,14418.991399999999,13388.0197,33280.1478,40363.537,20864.1546
20210604,0,중구,173918.0019,7596.9732,32373.2054,35297.3684,10580.759900000001,8661.978200000001,33577.7192,31536.4306,14293.568200000002
20210604,0,용산구,258275.9585,16338.584299999999,43490.3975,49397.606499999994,14710.859100000001,15538.356,47890.484000000004,48328.2669,22581.4036
20210604,0,성동구,325105.5926,23724.469600000004,53079.9332,58906.5873,18656.093800000002,23427.763,58735.0823,60472.82110000001,28102.8361
20210604,0,광진구,370546.3747,26484.477399999996,62293.644,63626.4653,20000.903,27049.945499999998,72636.8768,69443.3498,29010.704299999998
20210604,0,동대문구,352481.0758,24785.224000000002,57634.68520000001,61502.5766,23928.9014,25163.1164,63565.139299999995,61095.7162,34805.7135
20210604,0,중랑구,377384.7365,26909.319,53065.694200000005,70379.9181,27027.5516,25820.3607,58442.1196,76582.13900000001,39157.6273
20210604,0,성북구,446264.0474,39337.9928,62753.26959999999,75422.9072,28373.7143,39203.0801,73243.3296,83748.3213,44181.431599999996
20210604,0,강북구,317846.8234,22648.4989,40674.239499999996,57803.955500000004,26341.5276,21649.291400000002,45141.722799999996,63777.37300000001,39810.2108
20210604,0,도봉구,289989.6617,23119.8702,36392.0469,52907.2671,23070.1641,20934.860099999998,39119.3725,60361.3115,34084.7718
20210604,0,노원구,544493.9339,53947.077099999995,67993.7914,94724.70360000001,35884.8588,49906.753899999996,73777.9801,111673.64869999999,56585.1087
20210604,0,은평구,477177.1801,39758.72,62913.2375,84473.8823,31190.7846,36737.3189,74024.4092,97555.3046,50523.5384
20210604,0,서대문구,354810.8009,25712.4107,53989.736999999994,60905.0291,20886.885,27787.757099999995,66847.1207,66135.7169,32546.1506
20210604,0,마포구,418107.058,29284.0352,70348.5315,72808.3269,20354.4138,29502.1844,87196.1359,76562.2276,32051.2034
20210604,0,양천구,410097.3743,45284.2405,48641.06659999999,75784.88399999999,24208.1902,40894.928,54876.543099999995,84441.3202,35966.2041
20210604,0,강서구,556672.7947,45440.6429,86213.2893,97557.5414,35004.9177,41445.7525,96756.60320000001,103176.45060000001,51077.5907
20210604,0,구로구,390347.5052,30882.242299999998,57881.8943,75460.50270000001,25504.9917,29445.965300000003,60298.162500000006,75193.8437,35679.9047
20210604,0,금천구,204222.3223,11462.5953,36936.499200000006,40415.8199,13385.2974,12460.0513,34157.8141,37690.771199999996,17713.47
20210604,0,영등포구,412409.6512,26673.398400000002,71050.54340000001,79925.68209999999,24449.8189,25458.3721,76168.94290000001,74937.3404,33745.5558
20210604,0,동작구,406083.4273,29647.7334,69027.4655,67756.52119999999,25458.432399999998,28458.386399999996,73092.9476,74698.4487,37943.4945
20210604,0,관악구,517890.1645,29191.4418,112605.0234,83261.5821,30263.751600000003,28392.817899999995,109675.87719999999,81577.5508,42922.1209
20210604,0,서초구,479422.9386,44616.6147,63934.49600000001,93657.31379999999,27140.1277,43744.2121,72911.8232,94414.37689999999,39003.9746
20210604,0,강남구,659488.1041,63227.5751,95346.5044,126882.8279,34718.763699999996,57221.96,106951.8223,125215.8579,49922.7866
20210604,0,송파구,741131.4256,66548.36,105189.6925,134931.86440000002,42571.8155,63256.7414,120733.94889999999,147477.38400000002,60421.618700000006
20210604,0,강동구,539153.0957,50597.948599999996,71062.11690000001,99115.9492,34902.7125,43254.3041,79974.5134,110004.4406,50241.1049
20210604,12,종로구,395108.9905,17363.234,65003.38,89696.5345,26775.161399999997,17036.6256,73021.2122,76931.3279,29281.5135
20210604,12,중구,403520.518,10146.637200000001,69695.7965,100202.4947,23187.8962,10786.4771,81480.1244,81219.27149999999,26801.820099999997
20210604,12,용산구,310761.545,17356.5193,53938.1989,63340.300599999995,17111.5518,15860.885699999999,60299.0658,58698.403399999996,24156.6124
20210604,12,성동구,361270.2613,22744.5398,62240.178499999995,68705.38440000001,19601.3343,24565.1572,69604.0135,65955.69889999999,27853.957
20210604,12,광진구,332223.0321,26113.2064,52131.263300000006,55276.3046,19435.9202,29356.5829,58249.657,63178.3162,28481.784900000002
20210604,12,동대문구,346759.8259,25013.005899999996,51771.674000000006,61788.6573,25782.734800000002,24981.6772,57149.6791,62693.743899999994,37578.6544
20210604,12,중랑구,302321.1349,25423.9283,36357.003,52645.928,23077.6354,24077.272100000002,40505.56,64959.994699999996,35273.8083
20210604,12,성북구,386475.6194,38065.809,52824.04640000001,57644.0493,24830.176,37585.5571,62217.0963,71928.55750000001,41380.3255
20210604,12,강북구,262172.7758,20373.886599999998,30211.708599999998,43441.4944,21909.4124,20842.9754,34141.5898,55119.875400000004,36131.8324
20210604,12,도봉구,244515.5472,22995.8335,26757.2967,39175.698300000004,21205.2095,20775.3278,29621.2627,50845.35739999999,33139.5538
20210604,12,노원구,466429.5209,57456.1863,54240.4598,65810.8897,30577.2659,51849.91989999999,59951.786,93670.8819,52872.1305
20210604,12,은평구,373761.8538,37826.274600000004,42730.1554,56893.6799,25872.546000000002,35375.8247,51198.263100000004,77738.35819999999,46126.7543
20210604,12,서대문구,369039.1914,26725.2411,56315.801999999996,62060.3857,19806.1407,28628.769600000003,73351.7388,69016.8943,33134.22
